student_id,task_id,true_skill_score,time_to_first_attempt,total_attempts,compile_count,error_count,hint_count,repeated_error_count,solution_correctness,test_cases_passed,time_to_solution,code_changes
S076,T010,81.0,28.89,2,3,3,1,1,0.7331,7,322.23,4
S076,T011,34.0,58.01,5,5,6,3,5,0.3688,3,564.72,11
S076,T012,34.0,70.82,7,7,7,4,6,0.2186,3,725.87,13
S076,T013,34.0,76.59,8,8,9,4,9,0.1606,1,819.55,15
S076,T014,70.0,33.21,3,3,4,2,1,0.6745,7,346.6,6
S076,T015,70.0,43.97,4,6,4,2,2,0.5701,5,473.0,7
S076,T016,70.0,49.54,4,4,6,3,4,0.4944,5,555.99,9
S076,T017,50.0,48.25,5,5,4,3,2,0.51,6,473.8,8
S076,T018,50.0,55.43,4,6,5,3,3,0.4268,5,567.18,8
S076,T019,50.0,61.31,6,6,7,4,5,0.3211,3,732.01,11
S076,T020,49.0,48.13,6,6,5,3,3,0.4878,5,508.04,11
S076,T021,49.0,57.77,5,7,5,3,3,0.4239,5,591.05,8
S076,T022,49.0,55.97,6,8,7,3,5,0.4007,5,624.05,11
S076,T023,49.0,69.1,5,5,6,4,4,0.3239,3,716.55,9
S076,T024,49.0,67.98,7,8,7,3,6,0.3,3,724.99,13
S076,T025,49.0,63.97,6,7,7,3,5,0.3521,4,624.9,12
S076,T026,81.0,23.84,3,4,1,1,1,0.8137,9,184.44,4
S076,T027,81.0,31.02,3,3,3,1,1,0.6857,7,330.66,6
S076,T028,81.0,31.33,4,5,3,1,1,0.7319,7,330.61,6
S076,T029,81.0,42.41,4,4,3,2,1,0.6286,6,451.26,7
S076,T030,81.0,43.18,3,4,5,2,3,0.6017,6,461.83,7
S077,T001,73.0,32.44,4,4,3,2,1,0.7224,7,304.32,6
S077,T002,73.0,37.48,4,5,4,2,2,0.6072,6,432.39,7
S077,T003,73.0,51.18,4,6,5,2,3,0.5134,5,546.68,7
S077,T004,48.0,50.12,4,5,5,3,3,0.4489,5,512.54,8
S077,T005,48.0,59.4,6,6,6,4,4,0.3618,3,657.56,11
S077,T006,49.0,49.94,5,6,5,2,3,0.514,5,480.92,9
S077,T007,49.0,60.84,6,7,6,3,4,0.4264,4,553.03,12
S077,T008,55.0,52.33,5,7,6,2,4,0.4563,4,576.11,11
S077,T009,54.0,49.92,5,6,6,2,4,0.512,6,436.74,11
S077,T010,54.0,54.92,4,4,5,2,4,0.4482,4,573.61,8
S077,T011,73.0,28.09,4,4,2,1,0,0.7611,7,282.17,6
S077,T012,73.0,32.53,3,5,3,2,1,0.6643,6,387.5,5
S077,T013,73.0,53.14,4,6,4,3,3,0.5063,5,579.46,7
S077,T014,48.0,45.89,4,6,5,2,3,0.5094,5,487.44,8
S077,T015,48.0,61.31,6,8,5,3,4,0.3654,3,650.38,10
S077,T016,48.0,70.93,5,5,6,3,5,0.3088,3,717.47,9
S077,T017,49.0,44.24,4,6,6,2,3,0.5289,4,437.5,9
S077,T018,49.0,64.31,5,6,6,3,5,0.3566,3,630.21,9
S077,T019,49.0,73.34,5,6,7,4,6,0.2776,3,714.2,10
S077,T020,55.0,42.51,3,5,4,2,2,0.5677,6,419.04,6
S077,T021,55.0,54.95,5,7,5,3,3,0.4584,5,558.11,9
S077,T022,55.0,59.65,5,6,5,3,3,0.4378,4,588.95,9
S077,T023,55.0,61.32,5,6,6,3,5,0.3169,2,703.59,9
S077,T024,55.0,71.23,5,7,8,3,6,0.3134,3,706.27,12
S077,T025,55.0,47.35,4,6,5,2,3,0.4789,6,561.05,8
S077,T026,54.0,43.17,3,4,6,2,4,0.5433,5,416.62,7
S077,T027,54.0,52.02,4,5,6,2,4,0.4401,4,544.78,8
S077,T028,54.0,59.97,5,6,7,3,5,0.4011,3,604.83,10
S077,T029,54.0,71.13,6,7,7,3,6,0.3031,2,698.45,11
S077,T030,54.0,67.24,6,7,6,4,5,0.3534,4,659.53,11
S078,T001,48.0,47.91,3,4,4,3,2,0.5139,6,462.56,6
S078,T002,48.0,64.89,5,5,7,3,5,0.3771,3,595.56,11
S078,T003,48.0,68.81,5,5,7,3,6,0.3155,2,727.52,11
S078,T004,38.0,57.51,6,7,6,3,5,0.363,4,566.52,11
S078,T005,38.0,69.88,5,5,8,4,7,0.2888,3,722.59,11
S078,T006,55.0,48.11,5,7,4,2,2,0.5547,5,441.66,9
S078,T007,55.0,54.75,5,7,6,3,4,0.4292,4,565.88,10
S078,T008,86.0,30.27,3,3,2,1,0,0.7658,8,309.14,4
S078,T009,71.0,31.01,3,4,4,2,1,0.721,8,279.78,6
S078,T010,71.0,37.52,3,4,4,2,2,0.6036,6,416.02,5
S078,T011,48.0,52.66,5,5,5,2,4,0.4578,5,518.96,8
S078,T012,48.0,57.2,5,5,6,3,5,0.3978,4,618.28,11
S078,T013,48.0,66.81,7,7,7,3,6,0.2658,2,739.06,13
S078,T014,38.0,57.31,5,6,6,3,4,0.4013,4,585.4,9
S078,T015,38.0,65.71,6,7,8,3,7,0.2828,3,699.59,11
S078,T016,38.0,75.66,7,7,8,4,8,0.1622,2,859.82,13
S078,T017,55.0,48.67,4,4,4,3,2,0.5245,5,437.75,8
S078,T018,55.0,56.63,5,5,7,3,5,0.4212,4,557.94,10
S078,T019,55.0,62.47,5,6,6,4,5,0.3211,4,684.21,10
S078,T020,86.0,14.39,2,2,1,0,1,0.892,9,119.38,2
S078,T021,86.0,34.71,4,6,2,1,0,0.7372,7,304.85,5
S078,T022,86.0,32.34,3,3,3,1,1,0.7276,7,320.89,6
S078,T023,86.0,39.05,4,4,4,2,2,0.6202,6,433.91,8
S078,T024,86.0,33.79,4,4,3,2,1,0.6742,7,420.59,7
S078,T025,86.0,22.86,2,3,3,1,1,0.7919,7,281.47,4
S078,T026,71.0,31.19,3,5,3,1,1,0.7202,7,275.1,4
S078,T027,71.0,43.72,4,5,3,2,1,0.6292,7,415.38,6
S078,T028,71.0,44.29,4,4,4,2,2,0.6037,5,400.9,7
S078,T029,71.0,45.03,5,7,4,2,2,0.5143,4,556.13,7
S078,T030,71.0,51.44,4,5,5,3,3,0.4755,5,595.35,7
S079,T001,84.0,19.04,2,4,2,1,0,0.8197,9,181.55,4
S079,T002,84.0,35.02,3,4,2,1,1,0.7228,7,332.03,4
S079,T003,84.0,36.26,3,4,4,2,1,0.6751,7,417.96,7
S079,T004,67.0,37.75,3,4,3,2,1,0.6359,6,366.28,5
S079,T005,67.0,41.36,4,4,4,2,2,0.6072,5,414.47,8
S079,T006,48.0,53.22,5,5,4,2,2,0.5116,6,483.98,8
S079,T007,48.0,65.06,5,6,6,3,5,0.3742,3,595.71,9
S079,T008,63.0,52.79,5,5,6,2,4,0.5124,5,514.84,10
S079,T009,30.0,63.32,7,8,7,4,6,0.3091,4,624.0,12
S079,T010,30.0,76.03,6,7,8,4,7,0.1894,2,756.78,12
S079,T011,84.0,24.03,2,2,1,1,0,0.8427,9,198.74,3
S079,T012,84.0,35.06,4,6,2,1,0,0.7143,8,318.25,6
S079,T013,84.0,36.55,4,5,4,2,2,0.6058,5,443.88,8
S079,T014,67.0,31.37,4,6,4,2,2,0.6669,8,357.76,8
S079,T015,67.0,40.32,5,6,4,2,2,0.5671,5,429.43,8
S079,T016,67.0,51.98,5,7,6,3,4,0.4407,4,589.97,10
S079,T017,48.0,58.76,4,6,6,2,4,0.4525,5,514.68,9
S079,T018,48.0,64.49,5,5,7,3,6,0.3716,3,619.69,10
S079,T019,48.0,75.54,7,7,7,3,7,0.2511,2,777.15,13
S079,T020,63.0,45.48,4,6,3,2,2,0.6001,6,400.44,7
S079,T021,63.0,49.27,5,7,5,3,3,0.5308,5,500.69,10
S079,T022,63.0,42.24,4,5,5,2,3,0.5412,6,509.09,8
S079,T023,63.0,50.92,4,4,5,3,3,0.4472,4,603.7,7
S079,T024,63.0,51.51,6,6,5,3,4,0.4422,5,594.79,10
S079,T025,63.0,45.36,4,6,5,2,2,0.5616,6,471.0,7
S079,T026,30.0,68.01,5,6,6,3,5,0.2804,2,662.18,9
S079,T027,30.0,75.26,7,9,7,4,7,0.1864,2,770.73,12
S079,T028,30.0,71.25,6,7,8,4,7,0.21,2,781.98,12
S079,T029,30.0,83.31,8,8,9,5,10,0.0673,1,946.65,15
S079,T030,30.0,82.01,7,7,9,4,9,0.1163,1,910.03,14
S080,T001,47.0,52.89,5,6,6,3,4,0.4368,4,510.66,10
S080,T002,47.0,61.56,5,5,6,3,5,0.3333,3,648.06,10
S080,T003,47.0,75.45,6,6,7,4,6,0.2638,3,760.52,12
S080,T004,56.0,49.69,4,5,5,3,2,0.533,4,437.02,8
S080,T005,56.0,48.67,4,5,5,3,3,0.4632,4,568.82,7
S080,T006,65.0,38.25,3,4,3,2,2,0.6512,6,355.29,5
S080,T007,65.0,51.56,5,5,4,2,2,0.5397,6,476.86,7
S080,T008,69.0,46.41,4,4,4,2,2,0.5935,6,456.03,8
S080,T009,58.0,49.78,5,5,5,2,3,0.5579,5,452.79,10
S080,T010,58.0,51.09,4,4,6,3,4,0.4801,5,501.98,8
S080,T011,47.0,47.21,4,4,6,2,4,0.5026,5,483.3,10
S080,T012,47.0,63.25,5,7,6,3,5,0.4071,4,569.56,11
S080,T013,47.0,67.37,6,6,7,4,6,0.2869,3,748.68,12
S080,T014,56.0,46.3,4,5,4,2,2,0.5522,5,414.69,7
S080,T015,56.0,53.57,5,5,5,3,4,0.4214,5,592.28,9
S080,T016,56.0,63.1,6,8,6,3,5,0.3824,4,639.57,10
S080,T017,65.0,39.35,4,5,4,2,2,0.6117,6,397.37,6
S080,T018,65.0,47.32,3,5,3,2,1,0.5856,5,437.41,4
S080,T019,65.0,53.78,5,7,5,3,3,0.4421,5,601.55,10
S080,T020,69.0,37.25,3,5,4,2,1,0.6677,7,308.96,6
S080,T021,69.0,50.48,4,4,5,3,3,0.5573,5,459.53,9
S080,T022,69.0,37.11,3,3,3,2,2,0.615,6,426.71,5
S080,T023,69.0,47.89,4,6,5,3,3,0.4915,5,575.48,8
S080,T024,69.0,56.12,4,6,6,3,4,0.4532,5,570.0,9
S080,T025,69.0,42.56,3,3,5,2,3,0.5514,5,493.96,7
S080,T026,58.0,41.35,5,7,4,2,2,0.5984,5,400.71,8
S080,T027,58.0,51.31,5,5,4,3,2,0.501,5,515.72,8
S080,T028,58.0,52.16,5,7,4,3,3,0.4842,5,501.08,9
S080,T029,58.0,65.09,6,7,6,4,5,0.3585,3,682.82,11
S080,T030,58.0,66.47,5,5,7,3,5,0.3439,4,681.28,11
S081,T001,57.0,40.14,5,5,5,2,3,0.5709,6,435.88,9
S081,T002,57.0,55.26,5,6,6,3,4,0.4924,6,504.69,11
S081,T003,57.0,61.79,7,9,7,4,5,0.3371,3,715.22,13
S081,T004,43.0,51.99,5,6,7,3,4,0.4384,5,515.89,11
S081,T005,43.0,68.25,6,7,7,3,6,0.3279,4,656.87,11
S081,T006,58.0,42.82,4,4,5,3,3,0.5796,6,391.49,9
S081,T007,58.0,47.68,4,6,5,3,3,0.4933,4,546.12,7
S081,T008,84.0,32.49,3,5,3,1,1,0.734,7,312.95,6
S081,T009,78.0,25.51,2,2,2,1,1,0.8192,7,231.76,3
S081,T010,78.0,34.4,4,6,3,1,1,0.6867,7,354.2,7
S081,T011,57.0,46.86,4,4,4,2,2,0.5969,6,394.59,8
S081,T012,57.0,53.01,5,6,4,3,2,0.5035,5,501.82,8
S081,T013,57.0,62.98,6,8,8,4,7,0.3356,3,670.31,12
S081,T014,43.0,61.81,6,8,6,3,4,0.3991,4,531.0,10
S081,T015,43.0,62.8,6,8,8,4,6,0.3375,2,650.87,12
S081,T016,43.0,75.14,6,6,7,4,6,0.1913,2,788.16,11
S081,T017,58.0,44.28,4,4,4,2,2,0.59,7,389.14,7
S081,T018,58.0,46.49,4,4,6,2,4,0.5081,6,480.64,9
S081,T019,58.0,62.0,6,7,7,3,6,0.3556,4,663.28,12
S081,T020,84.0,21.64,3,5,2,1,1,0.8191,9,226.78,5
S081,T021,84.0,31.08,2,4,3,1,1,0.761,7,292.9,4
S081,T022,84.0,24.9,3,4,3,1,1,0.7723,7,297.05,6
S081,T023,84.0,32.89,4,6,4,2,1,0.6717,6,423.9,7
S081,T024,84.0,44.43,4,4,4,2,2,0.6237,7,457.63,8
S081,T025,84.0,33.66,4,5,3,1,1,0.7173,7,327.97,6
S081,T026,78.0,26.53,3,4,1,1,0,0.8139,8,214.75,4
S081,T027,78.0,37.24,3,5,3,2,1,0.6601,7,370.24,6
S081,T028,78.0,36.06,2,4,2,1,0,0.6655,6,388.27,4
S081,T029,78.0,44.66,5,7,5,2,3,0.5624,6,526.82,8
S081,T030,78.0,42.35,3,5,4,2,2,0.6178,7,439.4,5
S082,T001,40.0,63.44,6,7,6,3,4,0.371,5,554.93,10
S082,T002,40.0,73.73,6,7,7,3,6,0.2748,3,712.22,12
S082,T003,40.0,70.53,7,8,8,4,8,0.2148,3,810.74,13
S082,T004,35.0,61.87,5,5,6,3,5,0.3291,3,617.89,10
S082,T005,35.0,69.67,6,6,8,4,7,0.2772,3,704.1,13
S082,T006,61.0,44.72,3,4,5,2,2,0.6242,7,387.36,7
S082,T007,61.0,52.36,4,4,5,2,3,0.5168,6,489.51,8
S082,T008,68.0,41.51,5,6,3,2,1,0.5959,6,415.49,7
S082,T009,50.0,46.35,4,4,5,2,3,0.5398,6,454.47,7
S082,T010,50.0,55.69,6,6,7,3,5,0.394,4,633.62,11
S082,T011,40.0,61.62,6,6,6,3,4,0.3611,4,564.25,12
S082,T012,40.0,62.16,7,8,7,3,6,0.3078,3,668.15,13
S082,T013,40.0,81.47,7,9,9,4,9,0.1714,3,861.15,14
S082,T014,35.0,61.36,6,8,7,3,5,0.3725,3,604.36,11
S082,T015,35.0,77.7,6,8,8,4,7,0.2222,2,729.83,13
S082,T016,35.0,79.77,7,8,9,4,9,0.1186,0,885.8,14
S082,T017,61.0,42.61,4,6,3,2,2,0.6172,6,384.16,7
S082,T018,61.0,52.16,5,5,6,3,4,0.4998,5,520.28,10
S082,T019,61.0,60.5,4,4,7,3,5,0.3786,5,635.8,11
S082,T020,68.0,29.51,4,4,4,2,1,0.7047,8,307.86,8
S082,T021,68.0,44.45,5,5,4,2,2,0.5791,5,422.27,8
S082,T022,68.0,45.79,5,5,5,2,2,0.5768,6,448.92,9
S082,T023,68.0,47.56,5,7,4,2,3,0.508,6,521.24,8
S082,T024,68.0,55.84,5,7,6,3,4,0.4505,5,620.32,9
S082,T025,68.0,40.22,3,5,4,2,2,0.5677,5,466.37,5
S082,T026,50.0,46.57,5,6,5,3,3,0.5225,6,430.03,8
S082,T027,50.0,58.69,5,5,5,3,4,0.4231,3,577.15,10
S082,T028,50.0,56.76,5,6,6,3,4,0.3851,4,588.59,10
S082,T029,50.0,64.21,5,5,8,4,7,0.2889,3,749.54,11
S082,T030,50.0,67.27,6,7,7,3,5,0.3224,4,681.14,12
S083,T001,79.0,29.06,2,2,2,1,1,0.7696,7,241.51,3
S083,T002,79.0,39.48,2,4,4,2,2,0.6783,7,360.86,5
S083,T003,79.0,40.57,5,7,5,2,3,0.5792,6,485.19,8
S083,T004,75.0,29.5,4,4,3,1,1,0.7188,7,280.81,6
S083,T005,75.0,35.82,3,3,4,2,2,0.6416,7,391.38,5
S083,T006,70.0,30.31,3,4,3,1,1,0.7204,8,264.04,6
S083,T007,70.0,39.88,4,6,4,2,1,0.5905,6,413.95,8
S083,T008,43.0,69.38,5,5,6,4,4,0.3282,3,676.69,10
S083,T009,42.0,62.51,5,6,7,3,5,0.3855,5,542.37,10
S083,T010,42.0,62.47,5,5,7,3,5,0.3444,3,634.95,11
S083,T011,79.0,25.93,3,3,2,1,0,0.8292,8,188.45,6
S083,T012,79.0,37.91,3,4,4,2,1,0.681,6,345.03,6
S083,T013,79.0,38.73,4,6,4,2,2,0.5889,7,470.09,8
S083,T014,75.0,27.24,4,6,2,1,1,0.7216,7,276.43,5
S083,T015,75.0,35.41,2,4,4,1,1,0.6826,7,339.99,5
S083,T016,75.0,53.7,4,4,5,2,3,0.5199,4,532.09,9
S083,T017,70.0,32.14,3,5,4,2,2,0.6868,8,320.84,6
S083,T018,70.0,38.59,4,5,3,2,2,0.5959,7,420.23,7
S083,T019,70.0,52.13,4,6,4,2,2,0.539,4,545.31,6
S083,T020,43.0,57.49,6,8,6,3,5,0.4069,3,573.88,11
S083,T021,43.0,57.89,6,7,7,3,6,0.3664,4,634.36,11
S083,T022,43.0,64.03,5,5,7,3,6,0.3631,4,636.76,11
S083,T023,43.0,77.42,7,7,8,4,7,0.2214,2,791.82,13
S083,T024,43.0,72.51,7,7,7,4,6,0.2051,3,830.94,12
S083,T025,43.0,63.26,6,7,6,4,4,0.3276,2,667.65,11
S083,T026,42.0,58.01,5,6,6,3,5,0.3931,5,561.16,11
S083,T027,42.0,62.36,6,8,7,3,5,0.3344,4,669.71,11
S083,T028,42.0,64.01,6,7,6,3,5,0.3529,3,654.45,12
S083,T029,42.0,81.29,7,8,9,4,9,0.1853,2,798.84,14
S083,T030,42.0,74.03,7,7,8,4,8,0.195,3,799.72,14
S084,T001,31.0,63.7,5,5,6,3,5,0.3144,4,656.45,10
S084,T002,31.0,73.06,7,9,7,4,7,0.2117,2,782.97,13
S084,T003,31.0,79.53,8,8,9,5,10,0.1204,1,854.14,16
S084,T004,45.0,53.93,5,5,6,2,4,0.4251,4,566.48,11
S084,T005,45.0,68.32,6,6,6,3,5,0.3462,3,658.09,10
S084,T006,59.0,48.48,3,4,4,3,2,0.5637,6,404.6,6
S084,T007,59.0,52.46,4,4,5,2,3,0.523,6,471.45,8
S084,T008,81.0,36.59,4,6,4,2,1,0.6835,6,338.5,8
S084,T009,34.0,66.75,4,6,6,3,5,0.3603,4,570.81,9
S084,T010,34.0,73.65,6,7,7,4,7,0.2052,2,756.66,12
S084,T011,31.0,73.0,5,5,7,3,6,0.2752,3,695.49,11
S084,T012,31.0,70.8,7,8,9,4,9,0.2107,2,769.5,14
S084,T013,31.0,82.65,8,10,10,5,10,0.0914,1,895.27,16
S084,T014,45.0,52.15,4,4,6,2,4,0.4849,4,463.41,9
S084,T015,45.0,59.7,6,6,7,3,5,0.36,3,651.63,12
S084,T016,45.0,67.01,6,7,7,4,6,0.2787,3,724.59,12
S084,T017,59.0,47.16,3,3,4,2,2,0.5931,6,397.47,6
S084,T018,59.0,50.39,4,5,6,2,3,0.5085,5,500.77,8
S084,T019,59.0,64.63,4,5,6,3,5,0.3764,4,639.86,9
S084,T020,81.0,25.62,2,4,3,1,1,0.8423,9,204.68,4
S084,T021,81.0,36.54,4,5,3,2,1,0.7042,7,339.69,6
S084,T022,81.0,33.6,3,3,2,2,1,0.68,7,340.21,5
S084,T023,81.0,38.36,4,6,4,2,2,0.6448,6,427.97,7
S084,T024,81.0,42.03,4,5,4,2,2,0.6164,7,478.43,7
S084,T025,81.0,38.29,4,6,3,1,1,0.6741,6,384.9,7
S084,T026,34.0,61.95,6,6,6,3,5,0.3573,4,585.87,10
S084,T027,34.0,68.66,6,6,8,4,7,0.2582,3,743.71,12
S084,T028,34.0,71.45,7,8,8,4,7,0.2555,4,693.91,14
S084,T029,34.0,83.06,8,10,8,5,8,0.1259,1,899.86,14
S084,T030,34.0,83.29,8,9,10,4,11,0.1109,1,897.95,17
S085,T001,55.0,46.02,3,3,5,3,2,0.5741,5,396.44,7
S085,T002,55.0,50.53,5,6,6,3,4,0.4492,5,552.82,10
S085,T003,55.0,63.55,5,7,6,3,5,0.333,3,686.33,9
S085,T004,68.0,31.66,2,2,4,2,1,0.7072,8,288.89,5
S085,T005,68.0,49.37,5,7,5,2,3,0.5567,5,479.32,9
S085,T006,42.0,52.48,4,4,5,2,3,0.4407,4,520.74,8
S085,T007,42.0,69.95,6,7,7,4,6,0.2969,3,671.59,12
S085,T008,72.0,45.1,3,4,4,2,2,0.592,7,409.63,7
S085,T009,60.0,38.51,3,4,4,2,2,0.6309,6,341.91,6
S085,T010,60.0,51.29,5,7,5,3,3,0.5031,5,531.23,9
S085,T011,55.0,47.78,4,5,5,3,3,0.5719,5,426.68,8
S085,T012,55.0,59.7,6,7,7,3,5,0.4252,4,577.13,12
S085,T013,55.0,63.28,5,5,6,3,5,0.3325,3,685.85,9
S085,T014,68.0,39.22,3,4,4,1,2,0.6471,6,323.49,7
S085,T015,68.0,43.28,3,3,5,2,2,0.5857,5,426.7,7
S085,T016,68.0,58.48,6,7,6,2,4,0.4595,5,614.22,10
S085,T017,42.0,61.52,6,8,6,3,5,0.4129,4,521.22,12
S085,T018,42.0,67.85,5,5,7,3,6,0.3256,3,654.9,10
S085,T019,42.0,68.82,7,9,8,4,7,0.2352,3,782.98,13
S085,T020,72.0,33.44,4,5,3,2,1,0.6972,6,302.88,7
S085,T021,72.0,38.41,4,6,3,2,2,0.6318,7,413.22,7
S085,T022,72.0,39.02,3,5,3,2,1,0.6238,6,438.44,4
S085,T023,72.0,50.14,3,5,4,2,2,0.5314,5,532.81,6
S085,T024,72.0,49.48,4,5,6,3,4,0.5029,4,577.45,8
S085,T025,72.0,42.75,5,7,4,2,2,0.5854,6,427.05,9
S085,T026,60.0,41.7,4,6,4,2,2,0.5803,5,384.47,7
S085,T027,60.0,54.81,4,6,6,3,3,0.4826,4,528.67,9
S085,T028,60.0,57.6,6,8,6,3,4,0.4666,5,565.29,10
S085,T029,60.0,60.34,5,6,5,3,4,0.3672,3,660.3,10
S085,T030,60.0,62.31,5,5,6,3,5,0.3935,3,637.43,9
S086,T001,45.0,52.44,4,6,6,3,3,0.454,5,537.25,8
S086,T002,45.0,70.22,7,8,6,4,5,0.3237,3,641.52,12
S086,T003,45.0,74.66,7,7,8,4,7,0.2242,3,792.27,12
S086,T004,69.0,34.96,3,5,3,2,1,0.6544,8,355.94,5
S086,T005,69.0,37.45,3,5,5,2,2,0.6232,5,426.09,7
S086,T006,30.0,60.53,5,7,6,3,5,0.3339,4,591.41,9
S086,T007,30.0,73.33,6,8,8,4,8,0.18,1,770.44,13
S086,T008,75.0,40.3,3,5,3,2,2,0.6337,6,424.6,6
S086,T009,76.0,27.11,3,4,2,1,1,0.7442,7,285.4,5
S086,T010,76.0,40.62,4,4,4,2,1,0.6296,6,429.15,7
S086,T011,45.0,60.03,5,7,6,2,4,0.4434,5,548.21,11
S086,T012,45.0,66.09,6,6,6,4,5,0.3404,3,652.21,11
S086,T013,45.0,70.5,7,8,8,4,7,0.2207,2,803.61,13
S086,T014,69.0,30.26,3,5,3,1,1,0.7242,7,263.17,6
S086,T015,69.0,40.18,4,6,3,2,1,0.5897,6,448.46,7
S086,T016,69.0,50.34,4,4,5,2,3,0.5258,4,512.57,9
S086,T017,30.0,63.95,7,8,7,4,6,0.3129,3,615.53,12
S086,T018,30.0,77.02,6,7,7,4,7,0.2088,3,763.22,12
S086,T019,30.0,78.53,6,8,10,5,11,0.1165,1,884.1,15
S086,T020,75.0,35.96,2,3,3,1,1,0.7246,8,278.08,5
S086,T021,75.0,41.71,4,5,5,2,2,0.6133,6,408.5,8
S086,T022,75.0,36.11,3,4,3,2,2,0.6263,6,408.5,5
S086,T023,75.0,47.31,5,6,4,3,2,0.5508,5,531.56,8
S086,T024,75.0,46.98,4,4,5,2,2,0.5867,6,510.83,9
S086,T025,75.0,36.84,2,3,3,2,1,0.6545,7,406.62,5
S086,T026,76.0,35.29,2,3,2,1,1,0.7371,8,278.64,3
S086,T027,76.0,41.16,3,5,4,2,2,0.6397,7,381.86,7
S086,T028,76.0,29.72,3,4,2,1,0,0.6966,7,362.05,5
S086,T029,76.0,46.3,4,4,3,2,2,0.5856,6,467.59,6
S086,T030,76.0,39.75,4,5,5,2,2,0.5852,6,506.06,8
S087,T001,36.0,56.31,6,6,6,3,4,0.373,4,598.79,10
S087,T002,36.0,73.58,5,7,8,4,7,0.2499,2,747.51,11
S087,T003,36.0,84.17,6,7,8,4,8,0.1596,2,858.37,13
S087,T004,56.0,43.79,3,3,4,3,2,0.558,6,416.38,6
S087,T005,56.0,57.68,6,8,6,3,4,0.4703,5,515.48,11
S087,T006,41.0,57.8,5,7,7,3,6,0.3933,4,542.92,10
S087,T007,41.0,68.73,6,7,6,3,5,0.3194,3,642.85,11
S087,T008,87.0,31.06,2,3,2,1,1,0.7549,7,323.18,5
S087,T009,61.0,45.53,4,4,3,2,1,0.5981,6,366.79,7
S087,T010,61.0,51.53,4,5,4,3,2,0.5222,6,479.05,7
S087,T011,36.0,64.09,5,5,7,3,5,0.3584,3,568.35,11
S087,T012,36.0,65.91,5,5,8,3,7,0.2605,2,738.89,11
S087,T013,36.0,82.0,6,8,8,4,8,0.1798,1,816.73,13
S087,T014,56.0,44.13,4,5,4,2,3,0.5476,6,449.4,7
S087,T015,56.0,59.89,4,6,5,3,3,0.431,4,561.57,7
S087,T016,56.0,57.64,6,7,6,4,5,0.3753,4,661.1,10
S087,T017,41.0,62.46,6,7,7,3,5,0.3768,4,589.07,12
S087,T018,41.0,62.29,6,7,7,3,5,0.3239,4,650.29,11
S087,T019,41.0,78.07,7,8,8,4,7,0.2082,2,774.36,13
S087,T020,87.0,17.48,3,5,1,1,0,0.8833,8,141.67,4
S087,T021,87.0,22.27,2,3,2,1,0,0.785,8,297.78,3
S087,T022,87.0,23.51,3,5,3,1,1,0.7907,8,264.56,6
S087,T023,87.0,36.98,2,2,3,2,1,0.6766,7,417.4,4
S087,T024,87.0,35.77,3,4,3,2,1,0.7087,6,358.07,4
S087,T025,87.0,24.98,3,3,2,1,1,0.7766,7,256.66,5
S087,T026,61.0,38.9,5,7,3,2,1,0.6073,6,381.06,7
S087,T027,61.0,46.35,4,4,5,2,3,0.5469,6,455.53,8
S087,T028,61.0,50.99,4,4,4,3,2,0.51,5,495.01,7
S087,T029,61.0,57.5,5,7,6,3,4,0.4219,4,649.39,9
S087,T030,61.0,54.9,5,6,6,3,4,0.432,5,612.88,10
S088,T001,33.0,70.06,7,9,8,4,6,0.3024,3,637.57,14
S088,T002,33.0,69.91,7,8,7,4,6,0.2424,3,752.36,12
S088,T003,33.0,83.68,6,7,9,5,9,0.1473,1,839.52,13
S088,T004,45.0,52.03,5,5,5,3,3,0.4671,4,518.97,9
S088,T005,45.0,60.66,6,6,6,3,5,0.3253,4,684.3,11
S088,T006,81.0,27.74,2,4,3,1,1,0.7728,7,255.15,4
S088,T007,81.0,37.02,2,4,2,1,1,0.6951,7,333.34,4
S088,T008,57.0,52.34,5,7,5,3,4,0.4768,6,519.1,10
S088,T009,78.0,25.7,3,3,2,1,0,0.7963,7,209.39,4
S088,T010,78.0,34.19,4,4,3,1,1,0.7041,7,366.19,6
S088,T011,33.0,66.04,6,7,7,3,6,0.3148,3,648.75,11
S088,T012,33.0,73.95,5,7,7,3,7,0.2556,3,751.13,11
S088,T013,33.0,77.78,7,7,9,4,9,0.1631,1,860.16,13
S088,T014,45.0,59.26,6,6,7,3,5,0.4239,5,558.25,12
S088,T015,45.0,62.04,5,7,7,3,5,0.374,3,597.41,10
S088,T016,45.0,70.41,7,7,7,4,7,0.2257,3,780.82,13
S088,T017,81.0,21.12,2,2,2,1,1,0.8332,8,207.29,5
S088,T018,81.0,29.94,3,4,3,2,1,0.7203,6,314.9,5
S088,T019,81.0,36.27,4,6,4,2,2,0.6338,6,466.57,8
S088,T020,57.0,45.18,3,3,4,2,2,0.585,7,385.76,7
S088,T021,57.0,48.76,5,7,6,3,4,0.471,4,532.54,9
S088,T022,57.0,59.94,5,5,5,3,3,0.436,4,546.11,9
S088,T023,57.0,56.66,4,4,6,3,5,0.4029,3,662.0,9
S088,T024,57.0,57.86,5,6,6,3,5,0.4093,4,610.75,9
S088,T025,57.0,50.06,5,5,6,2,4,0.4637,5,532.78,10
S088,T026,78.0,23.55,3,3,2,1,1,0.7849,7,252.48,5
